"time","theta","y","x"
0.918,2.896814692820326,2.951553113247475,0.3930521156438342
0.92,2.916814692820326,2.958823340555455,0.3639463809015141
0.922,2.936814692820326,2.965510037978464,0.3347010722593898
0.924,2.956814692820325,2.97161053092669,0.3053278874509858
0.926,2.976814692820325,2.97712237928429,0.2758385753585884
0.928,2.996814692820324,2.982043378385412,0.2462449313138487
0.93,3.016814692820324,2.986371559896028,0.2165587923798082
0.9320000000000001,3.036814692820323,2.990105192601243,0.1867920326162304
0.9340000000000001,3.056814692820323,2.993242783097755,0.156956558330136
0.9360000000000001,3.076814692820323,2.995783076391199,0.1270643033134384
0.9380000000000001,3.096814692820322,2.997725056398129,0.09712722406958624
0.9400000000000001,3.116814692820322,2.999067946352434,0.06715729503112125
0.9420000000000001,3.136814692820321,2.999811209116038,0.03716650377006513
0.9440000000000001,-3.126370614359265,2.999954547393744,0.0071668462030504
0.9460000000000001,-3.106370614359265,2.999497903852154,-0.02282967820688623
0.9480000000000001,-3.086370614359265,2.998441461142595,-0.05281107124992911
0.9500000000000001,-3.066370614359265,2.996785641828066,-0.08276534076860759
0.9520000000000001,-3.046370614359265,2.994531108214214,-0.1126805054544991
0.9540000000000001,-3.026370614359265,2.991678762084426,-0.142544599640593
0.9560000000000001,-3.006370614359265,2.988229744339122,-0.1723456780873972
0.9580000000000001,-2.986370614359265,2.984185434539415,-0.2020718207608756
0.96,-2.966370614359265,2.979547450355301,-0.231711137600302
0.962,-2.946370614359265,2.974317646918614,-0.2612517732741264
0.964,-2.926370614359265,2.968498116081,-0.2906819119219489
0.966,-2.906370614359265,2.9620911855772,-0.3199897818807071
0.968,-2.886370614359265,2.955099418093992,-0.3491636603931839
0.97,-2.866370614359265,2.947525610245147,-0.3781918782969543
0.972,-2.846370614359265,2.939372791452822,-0.4070628246918943
0.974,-2.826370614359265,2.93064422273583,-0.4357649515843869
0.976,-2.806370614359265,2.921343395405279,-0.464286778506365
0.978,-2.786370614359265,2.911474029668091,-0.4926168971073457
0.98,-2.766370614359265,2.901040073138973,-0.5207439757176187
0.982,-2.746370614359265,2.890045699261417,-0.5486567638807622
0.984,-2.726370614359265,2.878495305638387,-0.5763440968536768
0.986,-2.706370614359265,2.866393512273326,-0.6037949000723328
0.988,-2.686370614359265,2.853745159722227,-0.6309981935814486
0.99,-2.666370614359265,2.840555307157467,-0.6579430964263262
0.992,-2.646370614359265,2.82682923034421,-0.6846188310050882
0.994,-2.626370614359265,2.812572419530169,-0.7110147273795751
0.996,-2.606370614359265,2.797790577249581,-0.7371202275431773
0.998,-2.586370614359265,2.782489616042271,-0.7629248896438983
1,-2.566370614359265,2.766675656088711,-0.7884183921609553
